trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.0994877	0.00047
0.004	-0.041	-0.0031	-0.0004363323129985824	-8.901179185171081e-05	0.00011693705988362007	0.62953305	23.43444824	0.7026189	0.08021405823669565	0.100721	0.00048
0.0089	0.0002	0.0222	-0.000890117918517108	-8.726646259971648e-05	0.0002373647782712288	0.71382231	26.57212639	0.71285569	0.10019793265790641	0.0967456	0.00047
0.0157	0.0392	0.1521	-0.0009250245035569946	-9.42477796076938e-05	0.0006283185307179585	0.81696427	30.41160011	0.81557016	0.19734208272472967	0.0888013	0.00043
0.3462	0.3842	0.3937	-0.012259192666008169	0.0036634460999360975	0.01344427122811232	2.28776097	85.1621933	2.00769823	2.3124907369694663	0.117105	0.00347
0.7925	3.0997	0.8175	-0.11901225636424133	0.006771877497737999	0.015714944584956942	5.45026112	202.88667297	5.25159015	9.192208422643985	0.389209	0.08761
0.3056	1.8278	-0.3134	-0.06014055536522061	0.002841396022246768	0.010712830948741195	4.26066446	158.60377502	4.30628575	6.279914805536384	0.270302	0.03128
0.1955	1.521	-0.0444	-0.05189038399104341	0.002748893571891069	0.008794714100799426	1.75712395	65.40916443	1.87465389	1.1989395336237334	0.209521	0.01386
0.1785	1.3662	0.0282	-0.0500490616301894	0.0019757127132575807	0.007878416243502403	0.91476947	34.05241013	0.97870539	0.42094005383922606	0.186507	0.01046
0.1611	1.2088	0.1577	-0.04910134784635647	0.0014870205226991688	0.0074019413577079505	0.77836627	28.97478485	0.88022053	0.39994404300928976	0.169036	0.00808
0.1518	1.2355	0.1474	-0.0478324934801566	0.0011676252695842063	0.0070476395195531024	0.67243016	25.03129959	0.74755735	0.14342757287348393	0.166234	0.0076
0.151	1.0968	0.2747	-0.04772951905428893	0.0008429940287132613	0.006901031862385578	0.71262658	26.5276165	0.7935397	0.2955106661953068	0.156309	0.00667
0.1457	1.1145	0.3212	-0.04776093498082482	0.0005480333851262194	0.006787585461005948	0.64603305	24.04866219	0.74227945	0.09149114857512808	0.154314	0.00638
0.1543	1.0579	0.3606	-0.047643997920941206	0.0005427973973702365	0.006724753607934152	0.71601897	26.65389824	0.73761738	0.11385024503556976	0.152437	0.00614
